Order ID,Customer ID,Order Date,Ship Date,Delivery Date,Ship Mode,Postal Code,Market,Order Priority,Deadline Date,Order Status
US-2013-136966-RB-19570,['RB-19570'],2013-10-31,2013-11-04,2013-11-09,Standard Class,['3542612866'],LATAM,['Medium'],2013-12-10,Delivered
US-2013-137295-VS-21820,['VS-21820'],2013-08-01,2013-09-06,2013-09-10,Standard Class,['101397182653'],US,['Medium'],2013-09-10,Delivered
US-2013-137386-SW-20350,['SW-20350'],2013-10-18,2013-10-23,2013-10-29,Second Class,['1014265553'],LATAM,['Medium'],2013-11-27,Delivered
US-2013-137519-JR-15700,['JR-15700'],2013-10-12,2013-10-12,2013-10-21,Same Day,['3543343177'],LATAM,['High'],2013-11-21,Delivered
US-2013-137547-EB-13705,['EB-13705'],2013-08-03,2013-08-11,2013-08-14,Standard Class,['31399841100'],US,['Medium'],2013-09-12,Delivered
US-2013-137589-BP-11095,['BP-11095'],2013-10-16,2013-10-18,2013-10-25,Second Class,['1017650351'],LATAM,['High'],2013-11-25,Delivered
US-2013-137785-RM-19750,['RM-19750'],2013-06-18,2013-06-23,2013-06-26,Standard Class,['10142284596'],LATAM,['Medium'],2013-07-28,Delivered
US-2013-137848-EB-13975,['EB-13975'],2013-08-08,2013-08-17,2013-08-20,Standard Class,['2358782906'],LATAM,['Medium'],2013-09-17,Delivered
US-2013-137932-AJ-10945,['AJ-10945'],2013-08-13,2013-08-19,2013-08-23,Standard Class,['104176517'],LATAM,['Medium'],2013-09-22,Delivered
US-2013-138380-BG-11695,['BG-11695'],2013-04-09,2013-05-12,2013-05-14,Second Class,['3977672431'],LATAM,['Critical'],2013-05-19,Delivered
US-2013-138408-KC-16255,['KC-16255'],2013-11-19,2013-11-22,2013-11-26,Second Class,['10139311422'],US,['Critical'],2013-12-29,Delivered
US-2013-138709-AH-10075,['AH-10075'],2013-09-18,2013-09-21,2013-09-23,First Class,['7814543602'],LATAM,['Medium'],2013-10-28,Delivered
US-2013-138758-MC-17575,['MC-17575'],2013-03-23,2013-03-25,2013-03-28,First Class,['3977672862'],LATAM,['High'],2013-05-02,Delivered
US-2013-139010-DS-13030,['DS-13030'],2013-05-31,2013-07-02,2013-07-04,Standard Class,['1017107449'],LATAM,['Medium'],2013-07-10,Delivered
US-2013-139087-DK-13375,['DK-13375'],2013-07-18,2013-07-23,2013-07-29,Second Class,['1213910502935'],US,['Medium'],2013-08-27,Delivered
US-2013-139262-LC-16960,['LC-16960'],2013-02-21,2013-02-25,2013-03-02,Standard Class,['101393323143'],US,['High'],2013-04-02,Delivered
US-2013-139283-DV-13045,['DV-13045'],2013-03-10,2013-04-09,2013-04-14,Second Class,['253762609'],LATAM,['High'],2013-04-19,Delivered
US-2013-139297-CG-12040,['CG-12040'],2013-04-12,2013-05-18,2013-05-22,Standard Class,['1017322510'],LATAM,['High'],2013-05-22,Delivered
US-2013-139388-CC-12475,['CC-12475'],2013-08-11,2013-09-10,2013-09-15,First Class,['61397001768'],US,['High'],2013-09-20,Delivered
US-2013-139409-DL-13330,['DL-13330'],2013-02-09,2013-02-11,2013-02-16,Standard Class,['10178711452'],LATAM,['Medium'],2013-03-21,Delivered
US-2013-139486-LH-17155,['LH-17155'],2013-05-22,2013-05-24,2013-05-26,First Class,['121391921910'],US,['High'],2013-07-01,Delivered
US-2013-139710-GM-14680,['GM-14680'],2013-10-06,2013-10-14,2013-10-17,Standard Class,['121391921910'],US,['Medium'],2013-11-15,Delivered
US-2013-139724-LS-17245,['LS-17245'],2013-02-08,2013-02-23,2013-02-28,Standard Class,['104176517'],LATAM,['High'],2013-03-20,Delivered
US-2013-139962-CB-12415,['CB-12415'],2013-10-29,2013-10-29,2013-11-02,Same Day,['781299965'],LATAM,['Critical'],2013-12-08,Delivered
US-2013-140158-DR-12940,['DR-12940'],2013-05-10,2013-06-05,2013-06-09,Standard Class,['61398332599'],US,['Medium'],2013-06-19,Delivered
US-2013-140172-SP-20650,['SP-20650'],2013-09-03,2013-09-25,2013-09-29,Standard Class,['31396461505'],US,['High'],2013-10-13,Delivered
US-2013-140193-KN-16390,['KN-16390'],2013-12-19,2013-12-24,2013-12-30,Second Class,['3543343177'],LATAM,['Medium'],2014-01-28,Delivered
US-2013-140284-RB-19645,['RB-19645'],2013-11-26,2013-11-30,2013-12-05,Second Class,['397767185'],LATAM,['Medium'],2014-01-05,Delivered
US-2013-140494-RP-19270,['RP-19270'],2013-02-08,2013-02-28,2013-03-07,Standard Class,['104176517'],LATAM,['High'],2013-03-20,Delivered
US-2013-140634-CS-12175,['CS-12175'],2013-07-04,2013-08-11,2013-08-13,Standard Class,['21318622840'],LATAM,['Low'],2013-08-13,Delivered
US-2013-140774-SW-20275,['SW-20275'],2013-06-13,2013-06-16,2013-06-20,Second Class,['7819642697'],LATAM,['High'],2013-07-23,Delivered
US-2013-140809-CK-12760,['CK-12760'],2013-01-02,2013-01-04,2013-01-06,First Class,['101391038179'],US,['Medium'],2013-02-11,Delivered
US-2013-141257-SC-20845,['SC-20845'],2013-01-30,2013-03-07,2013-03-11,Second Class,['104176517'],LATAM,['Medium'],2013-03-11,Delivered
US-2013-141264-CT-11995,['CT-11995'],2013-08-14,2013-08-20,2013-08-26,Standard Class,['31399841475'],US,['Medium'],2013-09-23,Delivered
US-2013-141439-RD-19720,['RD-19720'],2013-06-25,2013-06-25,2013-07-03,Same Day,['253762609'],LATAM,['Medium'],2013-08-04,Delivered
US-2013-141544-PO-18850,['PO-18850'],2013-08-31,2013-09-23,2013-09-26,First Class,['61397772498'],US,['High'],2013-10-10,Delivered
US-2013-141880-TC-21475,['TC-21475'],2013-08-23,2013-08-24,2013-08-28,First Class,['121392521097'],US,['High'],2013-10-02,Delivered
US-2013-142146-DK-12895,['DK-12895'],2013-12-27,2013-12-29,2014-01-06,Second Class,['3542612866'],LATAM,['High'],2014-02-05,Delivered
US-2013-142251-FO-14305,['FO-14305'],2013-01-11,2013-02-06,2013-02-11,Second Class,['101393321390'],US,['Medium'],2013-02-20,Delivered
US-2013-142685-MG-17695,['MG-17695'],2013-06-24,2013-07-08,2013-07-11,Standard Class,['6139703518'],US,['Medium'],2013-08-03,Delivered
US-2013-143098-CK-12760,['CK-12760'],2013-08-11,2013-09-14,2013-09-20,First Class,['3977672431'],LATAM,['High'],2013-09-20,Delivered
US-2013-143280-TZ-21580,['TZ-21580'],2013-02-22,2013-02-26,2013-03-04,Standard Class,['121391921910'],US,['Medium'],2013-04-03,Delivered
US-2013-143448-MH-17455,['MH-17455'],2013-11-12,2013-11-12,2013-11-18,Same Day,['31394391238'],US,['High'],2013-12-22,Delivered
US-2013-143644-AJ-10960,['AJ-10960'],2013-10-30,2013-11-09,2013-11-13,Standard Class,['3542612866'],LATAM,['High'],2013-12-09,Delivered
US-2013-143819-KD-16270,['KD-16270'],2013-02-03,2013-03-11,2013-03-20,Standard Class,['61397033579'],US,['Medium'],2013-03-15,Delivered
US-2013-144050-MC-17590,['MC-17590'],2013-04-25,2013-04-29,2013-05-02,Standard Class,['397233876'],LATAM,['Medium'],2013-06-04,Delivered
US-2013-144057-CV-12805,['CV-12805'],2013-10-05,2013-11-06,2013-11-14,Standard Class,['3139984223'],US,['Medium'],2013-11-14,Delivered
US-2013-144211-CS-12130,['CS-12130'],2013-08-29,2013-09-29,2013-10-01,Standard Class,['121392521014'],US,['Medium'],2013-10-08,Delivered
US-2013-144218-JC-15385,['JC-15385'],2013-10-09,2013-11-17,2013-11-22,Second Class,['2358782906'],LATAM,['High'],2013-11-18,Delivered
US-2013-144351-RC-19960,['RC-19960'],2013-11-15,2013-11-19,2013-11-24,Standard Class,['6139622265'],US,['High'],2013-12-25,Delivered
US-2013-144393-SM-20950,['SM-20950'],2013-10-29,2013-11-22,2013-11-24,Standard Class,['101397181237'],US,['Medium'],2013-12-08,Delivered
US-2013-144477-DB-13270,['DB-13270'],2013-08-13,2013-08-15,2013-08-20,Second Class,['61397772498'],US,['Medium'],2013-09-22,Delivered
US-2013-144547-MS-17770,['MS-17770'],2013-11-11,2013-11-15,2013-11-18,Standard Class,['31399841400'],US,['High'],2013-12-21,Delivered
US-2013-144596-MJ-17740,['MJ-17740'],2013-10-06,2013-11-13,2013-11-16,Standard Class,['3543343177'],LATAM,['Medium'],2013-11-15,Delivered
US-2013-144631-QJ-19255,['QJ-19255'],2013-10-29,2013-11-14,2013-11-18,Standard Class,['3543343177'],LATAM,['High'],2013-12-08,Delivered
US-2013-144687-MG-18145,['MG-18145'],2013-05-28,2013-05-28,2013-06-04,Same Day,['10171071507'],LATAM,['High'],2013-07-07,Delivered
US-2013-144694-LB-16735,['LB-16735'],2013-11-26,2013-11-27,2013-12-01,Second Class,['1014210912011'],LATAM,['Medium'],2014-01-05,Delivered
US-2013-146066-RB-19465,['RB-19465'],2013-08-22,2013-08-24,2013-08-27,Second Class,['61397772498'],US,['High'],2013-10-01,Delivered
US-2013-146507-SS-20410,['SS-20410'],2013-04-23,2013-04-27,2013-05-06,Standard Class,['2358782906'],LATAM,['Medium'],2013-06-02,Delivered
US-2013-146570-SN-20710,['SN-20710'],2013-05-16,2013-05-21,2013-05-31,Standard Class,['101396551505'],US,['High'],2013-06-25,Delivered
US-2013-146710-SS-20875,['SS-20875'],2013-08-28,2013-10-01,2013-10-09,Standard Class,['3139984859'],US,['Medium'],2013-10-07,Delivered
US-2013-146794-SH-19975,['SH-19975'],2013-09-27,2013-10-23,2013-10-27,Standard Class,['121391921367'],US,['High'],2013-11-06,Delivered
US-2013-146801-AG-10270,['AG-10270'],2013-11-22,2013-11-26,2013-12-01,Standard Class,['1048632850'],LATAM,['High'],2014-01-01,Delivered
US-2013-146857-BE-11455,['BE-11455'],2013-07-05,2013-07-23,2013-07-24,Second Class,['31396563063'],US,['High'],2013-08-14,Delivered
US-2013-146857-JF-15190,['JF-15190'],2013-03-26,2013-04-09,2013-04-11,Standard Class,['7819101911'],LATAM,['Medium'],2013-05-05,Delivered
US-2013-147340-EB-13750,['EB-13750'],2013-09-25,2013-09-25,2013-09-29,Same Day,['121391922842'],US,['Critical'],2013-11-04,Delivered
US-2013-147711-HF-14995,['HF-14995'],2013-04-09,2013-05-08,2013-05-19,Second Class,['6139622265'],US,['Medium'],2013-05-19,Delivered
US-2013-147746-JL-15850,['JL-15850'],2013-12-13,2013-12-18,2013-12-22,Second Class,['1017210577'],LATAM,['Medium'],2014-01-22,Delivered
US-2013-147753-TB-21250,['TB-21250'],2013-10-24,2013-10-29,2013-11-08,Standard Class,['3543343177'],LATAM,['High'],2013-12-03,Delivered
US-2013-147795-MC-17575,['MC-17575'],2013-03-25,2013-03-29,2013-04-02,Standard Class,['7819593405'],LATAM,['Medium'],2013-05-04,Delivered
US-2013-147991-SU-20665,['SU-20665'],2013-08-04,2013-08-26,2013-08-29,Standard Class,['3543343177'],LATAM,['Medium'],2013-09-13,Delivered
US-2013-147991-ZD-21925,['ZD-21925'],2013-06-05,2013-06-20,2013-06-22,Standard Class,['10139981673'],US,['High'],2013-07-15,Delivered
US-2013-148110-AR-10825,['AR-10825'],2013-06-09,2013-06-25,2013-06-27,Standard Class,['3139984223'],US,['Medium'],2013-07-19,Delivered
US-2013-148117-BT-11485,['BT-11485'],2013-09-17,2013-09-19,2013-09-21,First Class,['10100193566'],LATAM,['Critical'],2013-10-27,Delivered
US-2013-148222-CM-12385,['CM-12385'],2013-12-12,2013-12-16,2013-12-26,Standard Class,['10171072823'],LATAM,['Medium'],2014-01-21,Delivered
US-2013-148334-DD-13570,['DD-13570'],2013-08-23,2013-08-27,2013-09-03,Standard Class,['31399841400'],US,['Medium'],2013-10-02,Delivered
US-2013-148355-LH-16750,['LH-16750'],2013-07-20,2013-07-23,2013-07-26,First Class,['3542612866'],LATAM,['Medium'],2013-08-29,Delivered
US-2013-148705-GK-14620,['GK-14620'],2013-12-16,2013-12-18,2013-12-24,Second Class,['2355451753'],LATAM,['Medium'],2014-01-25,Delivered
US-2013-148803-LR-16915,['LR-16915'],2013-12-12,2013-12-12,2013-12-16,Same Day,['101393321393'],US,['High'],2014-01-21,Delivered
US-2013-148901-MK-17905,['MK-17905'],2013-05-15,2013-05-20,2013-06-01,Standard Class,['101393321506'],US,['Medium'],2013-06-24,Delivered
US-2013-148957-CC-12430,['CC-12430'],2013-09-18,,,Standard Class,['1213910502677'],US,['Medium'],2013-10-28,Canceled
US-2013-149125-KM-16375,['KM-16375'],2013-09-11,2013-10-11,2013-10-17,First Class,['3543343177'],LATAM,['Medium'],2013-10-21,Delivered
US-2013-149790-SC-20380,['SC-20380'],2013-09-27,2013-11-01,2013-11-05,Standard Class,['31399841400'],US,['Medium'],2013-11-06,Delivered
US-2013-149797-RP-19855,['RP-19855'],2013-05-07,2013-05-30,2013-06-15,Standard Class,['7819231363'],LATAM,['Medium'],2013-06-16,Delivered
US-2013-149804-MS-17980,['MS-17980'],2013-04-19,2013-04-22,2013-05-01,Second Class,['104176517'],LATAM,['Medium'],2013-05-29,Delivered
US-2013-149930-JH-15985,['JH-15985'],2013-03-13,2013-03-13,2013-03-17,Same Day,['1046432090'],LATAM,['Medium'],2013-04-22,Delivered
US-2013-150035-CL-11890,['CL-11890'],2013-02-12,2013-03-20,2013-03-27,Standard Class,['121391922842'],US,['Medium'],2013-03-24,Delivered
US-2013-150140-VM-21685,['VM-21685'],2013-07-04,2013-07-05,2013-07-07,Standard Class,['61391031531'],US,['High'],2013-08-13,Delivered
US-2013-150147-CM-12160,['CM-12160'],2013-10-23,2013-10-27,2013-11-01,Standard Class,['3542612866'],LATAM,['Medium'],2013-12-02,Delivered
US-2013-150147-JL-15850,['JL-15850'],2013-04-26,2013-04-30,2013-05-05,Second Class,['61397772498'],US,['High'],2013-06-05,Delivered
US-2013-150189-RD-19900,['RD-19900'],2013-05-28,2013-05-28,2013-06-04,Same Day,['7814541758'],LATAM,['Medium'],2013-07-07,Delivered
US-2013-150259-BP-11290,['BP-11290'],2013-07-10,2013-07-26,2013-07-31,Standard Class,['397233876'],LATAM,['Medium'],2013-08-19,Delivered
US-2013-150357-EB-13975,['EB-13975'],2013-11-10,2013-12-05,2013-12-10,Standard Class,['101397181236'],US,['Medium'],2013-12-20,Delivered
US-2013-150567-RP-19855,['RP-19855'],2013-05-18,2013-05-22,2013-05-29,Standard Class,['10139332149'],US,['High'],2013-06-27,Delivered
US-2013-150574-TB-21175,['TB-21175'],2013-06-24,2013-06-26,2013-07-07,Second Class,['1017323021'],LATAM,['High'],2013-08-03,Delivered
US-2013-150602-JK-15205,['JK-15205'],2013-03-08,2013-03-31,2013-04-03,Standard Class,['104176517'],LATAM,['Medium'],2013-04-17,Delivered
US-2013-150763-RW-19690,['RW-19690'],2013-06-17,2013-06-21,2013-06-27,Second Class,['10176502521'],LATAM,['Medium'],2013-07-27,Delivered
US-2013-150791-MM-17260,['MM-17260'],2013-04-16,2013-04-23,2013-04-27,Standard Class,['3977672862'],LATAM,['Medium'],2013-05-26,Delivered
US-2013-150861-EG-13900,['EG-13900'],2013-04-12,2013-05-06,2013-05-10,First Class,['61397032351'],US,['Medium'],2013-05-22,Delivered
US-2013-150924-NB-18580,['NB-18580'],2013-05-10,2013-06-11,2013-06-13,Standard Class,['1042192692'],LATAM,['Medium'],2013-06-19,Delivered
US-2013-150980-MG-18145,['MG-18145'],2013-10-16,2013-10-19,2013-10-27,Second Class,['35410741001'],LATAM,['Medium'],2013-11-25,Delivered
US-2013-151008-DB-13660,['DB-13660'],2013-08-11,2013-09-16,2013-09-21,First Class,['3542612866'],LATAM,['Critical'],2013-09-20,Delivered
US-2013-151225-GK-14620,['GK-14620'],2013-04-15,2013-04-20,2013-04-26,Standard Class,['101005631856'],LATAM,['Medium'],2013-05-25,Delivered
US-2013-151246-BW-11110,['BW-11110'],2013-11-22,2013-11-26,2013-12-09,Standard Class,['1048062863'],LATAM,['Medium'],2014-01-01,Delivered
US-2013-151260-SC-20695,['SC-20695'],2013-12-12,2013-12-15,2013-12-23,First Class,['61397423063'],US,['Critical'],2014-01-21,Delivered
US-2013-151379-AA-10375,['AA-10375'],2013-06-28,2013-08-03,2013-08-05,First Class,['101005631856'],LATAM,['Critical'],2013-08-07,Delivered
US-2013-151400-BW-11200,['BW-11200'],2013-06-12,2013-06-19,2013-06-23,Standard Class,['10176132593'],LATAM,['Medium'],2013-07-22,Delivered
US-2013-151575-MZ-17335,['MZ-17335'],2013-02-10,2013-03-02,2013-03-04,First Class,['354931732'],LATAM,['Medium'],2013-03-22,Delivered
US-2013-151827-CS-11950,['CS-11950'],2013-01-04,2013-01-19,2013-01-28,Second Class,['61397772498'],US,['Medium'],2013-02-13,Delivered
US-2013-151841-DW-13540,['DW-13540'],2013-01-21,2013-01-25,2013-02-04,Second Class,['1017780383'],LATAM,['Medium'],2013-03-02,Delivered
US-2013-151862-ON-18715,['ON-18715'],2013-02-03,2013-02-23,2013-03-03,Standard Class,['12139252897'],US,['Low'],2013-03-15,Delivered
US-2013-151946-FC-14245,['FC-14245'],2013-05-23,2013-05-26,2013-06-01,First Class,['2358752903'],LATAM,['High'],2013-07-02,Delivered
US-2013-151995-MG-17875,['MG-17875'],2013-09-25,2013-09-30,2013-10-08,Second Class,['2355441749'],LATAM,['Medium'],2013-11-04,Delivered
US-2013-152051-TS-21160,['TS-21160'],2013-06-26,2013-06-30,2013-07-11,Standard Class,['61397773581'],US,['High'],2013-08-05,Delivered
US-2013-152072-LH-16750,['LH-16750'],2013-07-03,2013-07-29,2013-08-03,Standard Class,['10171072823'],LATAM,['Medium'],2013-08-12,Delivered
US-2013-152275-PB-19150,['PB-19150'],2013-11-30,,,Second Class,['1017780383'],LATAM,['High'],2014-01-09,Canceled
US-2013-152373-PT-19090,['PT-19090'],2013-06-09,2013-07-12,2013-07-17,Standard Class,['31399842832'],US,['Medium'],2013-07-19,Delivered
US-2013-152415-PO-18865,['PO-18865'],2013-09-18,2013-09-23,2013-09-25,Standard Class,['61396272028'],US,['Medium'],2013-10-28,Delivered
US-2013-152667-VT-21700,['VT-21700'],2013-10-30,2013-10-30,2013-11-09,Same Day,['2355441749'],LATAM,['High'],2013-12-09,Delivered
US-2013-152800-RS-19870,['RS-19870'],2013-11-15,2013-11-19,2013-11-27,Second Class,['2355441749'],LATAM,['Medium'],2013-12-25,Delivered
US-2013-152828-KW-16570,['KW-16570'],2013-08-16,2013-08-23,2013-08-27,Standard Class,['397233876'],LATAM,['Low'],2013-09-25,Delivered
US-2013-152835-RP-19855,['RP-19855'],2013-05-20,2013-05-24,2013-05-28,Standard Class,['31394391754'],US,['Medium'],2013-06-29,Delivered
US-2013-152842-CD-12790,['CD-12790'],2013-03-30,2013-04-04,2013-04-16,Second Class,['1043122440'],LATAM,['Medium'],2013-05-09,Delivered
US-2013-153129-FP-14320,['FP-14320'],2013-12-27,2013-12-31,2014-01-06,Standard Class,['1213910502935'],US,['Medium'],2014-02-05,Delivered
US-2013-153220-SM-20320,['SM-20320'],2013-06-20,2013-06-24,2013-06-27,Standard Class,['2358662867'],LATAM,['Medium'],2013-07-30,Delivered
US-2013-153465-MH-17785,['MH-17785'],2013-01-02,2013-01-08,2013-01-13,Standard Class,['2358782906'],LATAM,['Medium'],2013-02-11,Delivered
US-2013-153661-TB-21400,['TB-21400'],2013-04-11,2013-05-17,2013-05-24,Standard Class,['10176502552'],LATAM,['Medium'],2013-05-21,Delivered
US-2013-153668-MK-18160,['MK-18160'],2013-01-23,2013-01-23,2013-01-26,Same Day,['10171072823'],LATAM,['Critical'],2013-03-04,Delivered
US-2013-153815-KL-16555,['KL-16555'],2013-07-11,2013-08-18,2013-08-22,First Class,['101393321506'],US,['Critical'],2013-08-20,Delivered
US-2013-153822-SW-20275,['SW-20275'],2013-09-16,2013-09-21,2013-09-28,Second Class,['10178383366'],LATAM,['Medium'],2013-10-26,Delivered
US-2013-153892-MC-17575,['MC-17575'],2013-10-23,2013-10-27,2013-10-31,Second Class,['397767185'],LATAM,['Medium'],2013-12-02,Delivered
US-2013-154018-ZC-21910,['ZC-21910'],2013-07-22,2013-07-26,2013-08-02,Standard Class,['397251768'],LATAM,['High'],2013-08-31,Delivered
US-2013-154025-KB-16405,['KB-16405'],2013-11-21,2013-11-25,2013-12-03,Standard Class,['3543343177'],LATAM,['Medium'],2013-12-31,Delivered
US-2013-154256-SM-20005,['SM-20005'],2013-06-24,2013-06-28,2013-07-05,Second Class,['61397032289'],US,['Medium'],2013-08-03,Delivered
US-2013-154354-GT-14635,['GT-14635'],2013-07-08,2013-07-20,2013-07-25,Standard Class,['3543343177'],LATAM,['Medium'],2013-08-17,Delivered
US-2013-154361-HZ-14950,['HZ-14950'],2013-03-15,2013-03-20,2013-03-22,Standard Class,['6139742775'],US,['Medium'],2013-04-24,Delivered
US-2013-154494-MG-18145,['MG-18145'],2013-09-13,2013-09-15,2013-09-24,Second Class,['3543343177'],LATAM,['High'],2013-10-23,Delivered
US-2013-154676-CJ-12010,['CJ-12010'],2013-12-12,2013-12-17,2013-12-19,Standard Class,['104176517'],LATAM,['High'],2014-01-21,Delivered
US-2013-154795-MW-18220,['MW-18220'],2013-06-25,2013-08-01,2013-08-08,Standard Class,['10176502521'],LATAM,['Medium'],2013-08-04,Delivered
US-2013-154977-HP-14815,['HP-14815'],2013-09-24,2013-09-29,2013-10-04,Second Class,['104176517'],LATAM,['Medium'],2013-11-03,Delivered
US-2013-155012-AC-10615,['AC-10615'],2013-10-12,2013-10-19,2013-10-22,Standard Class,['101426522493'],LATAM,['High'],2013-11-21,Delivered
US-2013-155026-EL-13735,['EL-13735'],2013-12-24,2013-12-25,2013-12-26,First Class,['104176517'],LATAM,['High'],2014-02-02,Delivered
US-2013-155103-JF-15190,['JF-15190'],2013-03-12,2013-04-14,2013-04-17,Standard Class,['61397032289'],US,['Medium'],2013-04-21,Delivered
US-2013-155173-JB-16045,['JB-16045'],2013-07-03,2013-08-11,2013-08-15,Standard Class,['61397772498'],US,['Medium'],2013-08-12,Delivered
US-2013-155180-TB-21280,['TB-21280'],2013-01-22,2013-01-29,2013-01-31,Standard Class,['61397032289'],US,['Medium'],2013-03-03,Delivered
US-2013-155264-AG-10765,['AG-10765'],2013-05-09,2013-05-17,2013-05-29,Standard Class,['1017107507'],LATAM,['Medium'],2013-06-18,Delivered
US-2013-155404-AS-10630,['AS-10630'],2013-09-23,2013-09-29,2013-09-30,Standard Class,['101395041917'],US,['Medium'],2013-11-02,Delivered
US-2013-155432-ZC-21910,['ZC-21910'],2013-05-12,2013-06-10,2013-06-13,Standard Class,['3543343177'],LATAM,['Medium'],2013-06-21,Delivered
US-2013-155621-HM-14860,['HM-14860'],2013-04-18,2013-04-22,2013-04-29,Standard Class,['7813711470'],LATAM,['Medium'],2013-05-28,Delivered
US-2013-155642-DA-13450,['DA-13450'],2013-10-14,2013-10-14,2013-10-20,Same Day,['1046432868'],LATAM,['High'],2013-11-23,Delivered
US-2013-155768-LB-16795,['LB-16795'],2013-02-12,2013-02-12,2013-02-18,Same Day,['121391922407'],US,['High'],2013-03-24,Delivered
US-2013-155803-JE-15610,['JE-15610'],2013-12-19,2013-12-25,2013-12-29,Standard Class,['10176132593'],LATAM,['Low'],2014-01-28,Delivered
US-2013-155971-RB-19795,['RB-19795'],2013-07-06,2013-07-26,2013-07-30,Standard Class,['121391921910'],US,['Medium'],2013-08-15,Delivered
US-2013-156097-EH-14125,['EH-14125'],2013-09-20,2013-09-20,2013-10-03,Same Day,['3139436222'],US,['Medium'],2013-10-30,Delivered
US-2013-156601-EM-13960,['EM-13960'],2013-10-09,2013-10-09,2013-10-18,Same Day,['10142552299'],LATAM,['Medium'],2013-11-18,Delivered
US-2013-156692-HG-15025,['HG-15025'],2013-08-14,2013-08-14,2013-08-22,Same Day,['101395791635'],US,['Critical'],2013-09-23,Delivered
US-2013-156713-CR-12730,['CR-12730'],2013-12-20,2013-12-22,2013-12-29,First Class,['10178711452'],LATAM,['Critical'],2014-01-29,Delivered
US-2013-156790-CS-12460,['CS-12460'],2013-03-20,2013-03-26,2013-04-03,Standard Class,['104263826'],LATAM,['Low'],2013-04-29,Delivered
US-2013-156846-AB-10150,['AB-10150'],2013-01-04,2013-01-20,2013-01-23,Standard Class,['2358782906'],LATAM,['Medium'],2013-02-13,Delivered
US-2013-156986-ZC-21910,['ZC-21910'],2013-03-21,2013-03-25,2013-04-07,Standard Class,['121397522813'],US,['High'],2013-04-30,Delivered
US-2013-157175-LR-17035,['LR-17035'],2013-11-13,2013-11-15,2013-11-24,Second Class,['235779269'],LATAM,['High'],2013-12-23,Delivered
US-2013-157308-NM-18520,['NM-18520'],2013-08-18,2013-08-22,2013-08-25,Standard Class,['1213910502935'],US,['Medium'],2013-09-27,Delivered
US-2013-157427-SG-20605,['SG-20605'],2013-10-07,2013-10-29,2013-11-02,Standard Class,['7816772102'],LATAM,['Medium'],2013-11-16,Delivered
US-2013-157490-LB-16795,['LB-16795'],2013-07-10,2013-08-10,2013-08-17,First Class,['121392522604'],US,['High'],2013-08-19,Delivered
US-2013-157728-DM-13345,['DM-13345'],2013-11-06,2013-12-12,2013-12-26,Second Class,['1014210912011'],LATAM,['Critical'],2013-12-16,Delivered
US-2013-157728-RC-19960,['RC-19960'],2013-09-23,2013-09-29,2013-10-03,Standard Class,['31396461224'],US,['Medium'],2013-11-02,Delivered
US-2013-157840-MC-17575,['MC-17575'],2013-12-21,2013-12-24,2013-12-28,Second Class,['31396931116'],US,['Critical'],2014-01-30,Delivered
US-2013-157945-NF-18385,['NF-18385'],2013-09-27,2013-10-21,2013-10-23,Standard Class,['3139436883'],US,['High'],2013-11-06,Delivered
US-2013-158190-TZ-21445,['TZ-21445'],2013-09-27,2013-10-09,2013-10-22,Standard Class,['2358782906'],LATAM,['Medium'],2013-11-06,Delivered
US-2013-158281-AA-10375,['AA-10375'],2013-11-12,2013-12-16,2013-12-19,Standard Class,['253762609'],LATAM,['Medium'],2013-12-22,Delivered
US-2013-158288-EH-13945,['EH-13945'],2013-11-27,2013-11-29,2013-11-30,Second Class,['61397772498'],US,['High'],2014-01-06,Delivered
US-2013-158288-HD-14785,['HD-14785'],2013-12-14,2013-12-20,2013-12-28,Standard Class,['3977672431'],LATAM,['Medium'],2014-01-23,Delivered
US-2013-158309-PA-19060,['PA-19060'],2013-11-27,2013-11-30,2013-12-05,First Class,['101393322109'],US,['High'],2014-01-06,Delivered
US-2013-158603-VW-21775,['VW-21775'],2013-12-05,2013-12-20,2013-12-24,Standard Class,['101421581267'],LATAM,['Medium'],2014-01-14,Delivered
US-2013-158680-NZ-18565,['NZ-18565'],2013-02-07,2013-03-07,2013-03-12,First Class,['1213910502935'],US,['Critical'],2013-03-19,Delivered
US-2013-158687-CC-12370,['CC-12370'],2013-09-24,2013-09-29,2013-10-01,Standard Class,['781285836'],LATAM,['Medium'],2013-11-03,Delivered
US-2013-158708-AB-10255,['AB-10255'],2013-06-27,2013-06-30,2013-07-05,Second Class,['31399842530'],US,['Critical'],2013-08-06,Delivered
US-2013-158743-AC-10450,['AC-10450'],2013-12-11,2014-01-04,2014-01-09,Standard Class,['101421581267'],LATAM,['High'],2014-01-20,Delivered
US-2013-158778-GM-14440,['GM-14440'],2013-08-29,2013-09-13,2013-09-22,Standard Class,['2358782906'],LATAM,['High'],2013-10-08,Delivered
US-2013-158967-JR-15670,['JR-15670'],2013-06-17,2013-06-17,2013-06-21,Same Day,['253762609'],LATAM,['High'],2013-07-27,Delivered
US-2013-159093-RS-19420,['RS-19420'],2013-10-05,2013-10-29,2013-10-31,Standard Class,['121391921910'],US,['Medium'],2013-11-14,Delivered
US-2013-159359-TZ-21580,['TZ-21580'],2013-08-04,2013-09-07,2013-09-13,Standard Class,['1017650351'],LATAM,['Medium'],2013-09-13,Delivered
